"mandato","estado","nm_municipio","domestic_homicides","all_homicides"
2012,"24","NATAL",17,107
2012,"24","NISIA FLORESTA",2,4
2012,"24","PARNAMIRIM",5,25
2012,"24","PUREZA",1,2
2012,"24","RAFAEL FERNANDES",1,1
2012,"24","SANTA CRUZ",2,7
2012,"24","SAO GONCALO DO AMARANTE",6,15
2012,"24","SAO JOSE DE MIPIBU",3,9
2012,"24","SAO PAULO DO POTENGI",1,2
2012,"24","SAO RAFAEL",2,2
2012,"24","SERRINHA DOS PINTOS",1,1
2012,"24","TENENTE ANANIAS",1,1
2012,"24","TIBAU DO SUL",3,3
2012,"24","UMARIZAL",2,2
2012,"25","ALAGOINHA",2,2
2012,"25","ALGODAO DE JANDAIRA",1,1
2012,"25","ALHANDRA",1,6
2012,"25","ARARA",1,2
2012,"25","AROEIRAS",2,3
2012,"25","BAIA DA TRAICAO",1,1
2012,"25","BANANEIRAS",1,1
2012,"25","BAYEUX",3,8
2012,"25","BELEM DO BREJO DO CRUZ",1,1
2012,"25","BOQUEIRAO",1,2
2012,"25","CAICARA",1,1
2012,"25","CAJAZEIRAS",1,5
2012,"25","CAMPINA GRANDE",8,56
2012,"25","CONDE",2,6
2012,"25","CUITEGI",1,1
2012,"25","DONA INES",1,1
2012,"25","EMAS",1,1
2012,"25","GUARABIRA",1,8
2012,"25","GURINHEM",1,3
2012,"25","ITAPOROROCA",1,1
2012,"25","JOAO PESSOA",26,129
2012,"25","JUAZEIRINHO",1,1
2012,"25","MAMANGUAPE",2,5
2012,"25","MARI",2,3
2012,"25","PATOS",2,18
2012,"25","PEDRA LAVRADA",1,1
2012,"25","PILAR",1,2
2012,"25","PIRPIRITUBA",1,1
2012,"25","POMBAL",1,3
2012,"25","PRATA",1,1
2012,"25","PUXINANA",1,2
2012,"25","QUEIMADAS",1,1
2012,"25","RIO TINTO",3,5
2012,"25","SANTA CRUZ",1,1
2012,"25","SANTA RITA",2,15
2012,"25","SAO BENTO",3,7
2012,"25","SAPE",1,4
2012,"25","SOLANEA",1,2
2012,"25","SOLEDADE",1,2
2012,"25","SUME",1,1
2012,"26","AFOGADOS DA INGAZEIRA",2,2
2012,"26","AFRANIO",1,2
2012,"26","AGRESTINA",2,3
2012,"26","AGUA PRETA",2,3
2012,"26","ALTINHO",1,1
2012,"26","ANGELIM",2,2
2012,"26","ARARIPINA",3,7
2012,"26","ARCOVERDE",2,5
2012,"26","BARREIROS",1,2
2012,"26","BELO JARDIM",2,6
2012,"26","BEZERROS",2,8
2012,"26","BOM JARDIM",2,4
2012,"26","BREJAO",1,1
2012,"26","BREJO DA MADRE DE DEUS",3,5
2012,"26","BUIQUE",1,3
2012,"26","CABO DE SANTO AGOSTINHO",4,34
2012,"26","CAETES",2,2
2012,"26","CAMARAGIBE",2,11
2012,"26","CARNAUBEIRA DA PENHA",1,1
2012,"26","CARPINA",1,6
2012,"26","CARUARU",14,58
2012,"26","CASINHAS",1,1
2012,"26","CATENDE",1,2
2012,"26","CHA GRANDE",1,2
2012,"26","CORRENTES",2,2
2012,"26","CORTES",1,3
2012,"26","CUPIRA",2,4
2012,"26","CUSTODIA",3,4
2012,"26","ESCADA",3,12
2012,"26","EXU",1,3
2012,"26","FEIRA NOVA",1,2
2012,"26","FLORES",1,3
2012,"26","GAMELEIRA",1,3
2012,"26","GARANHUNS",8,15
2012,"26","GLORIA DO GOITA",2,3
2012,"26","GRAVATA",1,4
2012,"26","IBIMIRIM",1,1
2012,"26","IGARASSU",1,11
2012,"26","IGUARACY",1,1
2012,"26","INAJA",3,4
2012,"26","IPOJUCA",1,4
2012,"26","IPUBI",1,3
2012,"26","ITAIBA",1,3
2012,"26","ITAMBE",1,4
2012,"26","ITAPISSUMA",1,4
2012,"26","ITAQUITINGA",1,3
2012,"26","JABOATAO DOS GUARARAPES",12,59
2012,"26","JATOBA",1,2
2012,"26","JUPI",1,1
2012,"26","LAGOA GRANDE",2,3
2012,"26","LAJEDO",2,3
2012,"26","MACAPARANA",4,5
2012,"26","MACHADOS",2,2
2012,"26","MANARI",1,1
2012,"26","MIRANDIBA",1,2
2012,"26","NAZARE DA MATA",1,3
2012,"26","OLINDA",7,25
2012,"26","OURICURI",1,9
2012,"26","PALMARES",1,4
2012,"26","PANELAS",1,1
2012,"26","PASSIRA",1,1
2012,"26","PAULISTA",2,38
2012,"26","PEDRA",1,1
2012,"26","PESQUEIRA",4,5
2012,"26","PETROLANDIA",1,2
2012,"26","PETROLINA",9,31
2012,"26","RECIFE",14,180
2012,"26","SANTA CRUZ",1,2
2012,"26","SANTA CRUZ DO CAPIBARIBE",4,8
2012,"26","SAO BENTO DO UNA",3,4
2012,"26","SAO JOAO",1,1
2012,"26","SAO JOAQUIM DO MONTE",1,1
2012,"26","SAO JOSE DA COROA GRANDE",1,3
2012,"26","SAO JOSE DO BELMONTE",1,2
2012,"26","SAO JOSE DO EGITO",1,2
2012,"26","SERRA TALHADA",3,6
2012,"26","SERTANIA",1,1
2012,"26","SOLIDAO",1,1
2012,"26","SURUBIM",4,8
2012,"26","TABIRA",1,1
2012,"26","TACAIMBO",1,2
2012,"26","TEREZINHA",1,1
2012,"26","TIMBAUBA",1,4
2012,"26","TRACUNHAEM",2,4
2012,"26","TRINDADE",2,3
2012,"26","TUPANATINGA",1,2
2012,"26","VERTENTE DO LERIO",1,1
2012,"26","VICENCIA",1,2
2012,"26","VITORIA DE SANTO ANTAO",3,17
2012,"27","AGUA BRANCA",1,1
2012,"27","ARAPIRACA",6,35
2012,"27","CAJUEIRO",1,4
2012,"27","CAMPO ALEGRE",1,3
2012,"27","CANAPI",1,3
2012,"27","COLONIA LEOPOLDINA",1,1
2012,"27","CORURIPE",1,9
2012,"27","ESTRELA DE ALAGOAS",1,1
2012,"27","FEIRA GRANDE",1,1
2012,"27","FELIZ DESERTO",2,3
2012,"27","GIRAU DO PONCIANO",1,2
2012,"27","IBATEGUARA",2,5
2012,"27","JOAQUIM GOMES",1,3
2012,"27","MACEIO",27,147
2012,"27","MARAGOGI",1,3
2012,"27","MARECHAL DEODORO",1,6
2012,"27","MATA GRANDE",1,3
2012,"27","MATRIZ DE CAMARAGIBE",1,8
2012,"27","MESSIAS",2,2
2012,"27","MURICI",2,6
2012,"27","OLHO DAGUA DO CASADO",1,1
2012,"27","OLIVENCA",1,1
2012,"27","PALMEIRA DOS INDIOS",2,7
2012,"27","PARIPUEIRA",1,2
2012,"27","PENEDO",1,5
2012,"27","PILAR",1,7
2012,"27","PIRANHAS",1,1
2012,"27","RIO LARGO",1,12
2012,"27","SANTANA DO IPANEMA",2,7
2012,"27","SAO MIGUEL DOS CAMPOS",1,9
2012,"27","SAO SEBASTIAO",1,3
2012,"27","TANQUE DARCA",1,1
2012,"27","TEOTONIO VILELA",2,7
2012,"27","UNIAO DOS PALMARES",2,4
2012,"27","VICOSA",1,2
2012,"28","ARACAJU",9,79
2012,"28","ARAUA",1,2
2012,"28","AREIA BRANCA",1,1
2012,"28","CARIRA",1,1
2012,"28","ESTANCIA",2,6
2012,"28","FREI PAULO",2,3
2012,"28","GRACHO CARDOSO",1,1
2012,"28","ILHA DAS FLORES",1,1
2012,"28","ITABAIANA",5,14
2012,"28","ITABAIANINHA",1,1
2012,"28","ITAPORANGA DAJUDA",2,3
2012,"28","LAGARTO",4,13
2012,"28","LARANJEIRAS",1,6
2012,"28","MOITA BONITA",1,2
2012,"28","NOSSA SENHORA APARECIDA",1,1
2012,"28","NOSSA SENHORA DA GLORIA",3,5
2012,"28","NOSSA SENHORA DO SOCORRO",3,12
2012,"28","PACATUBA",1,1
2012,"28","POCO REDONDO",1,1
2012,"28","POCO VERDE",1,3
2012,"28","PORTO DA FOLHA",1,1
2012,"28","PROPRIA",1,2
2012,"28","RIACHUELO",2,2
2012,"28","RIBEIROPOLIS",1,1
2012,"28","SAO CRISTOVAO",4,11
2012,"28","TOBIAS BARRETO",1,3
2012,"28","UMBAUBA",1,4
2012,"29","ABARE",2,2
2012,"29","ACAJUTIBA",2,2
2012,"29","ALAGOINHAS",3,26
2012,"29","ALCOBACA",2,4
2012,"29","AMERICA DOURADA",1,1
2012,"29","ANTAS",1,1
2012,"29","APORA",1,2
2012,"29","APUAREMA",1,1
2012,"29","ARACI",1,1
2012,"29","BANZAE",1,1
2012,"29","BARRA",2,7
2012,"29","BARRA DA ESTIVA",1,2
2012,"29","BARRA DO CHOCA",1,1
2012,"29","BARRO ALTO",1,1
2012,"29","BELMONTE",1,1
2012,"29","BOM JESUS DA SERRA",1,1
2012,"29","CACHOEIRA",2,4
2012,"29","CAETITE",2,4
2012,"29","CAFARNAUM",1,1
2012,"29","CAIRU",1,2
2012,"29","CAMACARI",22,68
2012,"29","CAMAMU",1,3
2012,"29","CANAVIEIRAS",1,3
2012,"29","CANDEIAS",4,10
2012,"29","CANDIBA",1,1
2012,"29","CANDIDO SALES",1,2
2012,"29","CANSANCAO",1,2
2012,"29","CARDEAL DA SILVA",1,1
2012,"29","CARINHANHA",2,2
2012,"29","CASA NOVA",1,5
2012,"29","CATU",1,8
2012,"29","CENTRAL",1,1
2012,"29","CONCEICAO DO ALMEIDA",2,2
2012,"29","CONCEICAO DO COITE",1,2
2012,"29","CONDE",1,2
2012,"29","CORACAO DE MARIA",3,4
2012,"29","CURACA",2,6
2012,"29","DARIO MEIRA",1,2
2012,"29","DIAS DAVILA",2,8
2012,"29","ENCRUZILHADA",1,2
2012,"29","ENTRE RIOS",3,5
2012,"29","ESPLANADA",1,3
2012,"29","EUCLIDES DA CUNHA",3,5
2012,"29","EUNAPOLIS",2,17
2012,"29","FEIRA DE SANTANA",7,35
2012,"29","FLORESTA AZUL",1,3
2012,"29","GOVERNADOR MANGABEIRA",1,2
2012,"29","GUANAMBI",5,12
2012,"29","IBICOARA",1,1
2012,"29","IBIRAPITANGA",1,2
2012,"29","IBIRATAIA",1,1
2012,"29","ILHEUS",8,27
2012,"29","IRECE",1,12
2012,"29","ITABELA",2,11
2012,"29","ITABERABA",1,3
2012,"29","ITABUNA",3,31
2012,"29","ITAJUIPE",1,1
2012,"29","ITAMARAJU",3,7
2012,"29","ITAMBE",1,1
2012,"29","ITAPARICA",1,3
2012,"29","ITAPE",1,2
2012,"29","ITAPITANGA",1,1
2012,"29","ITIUBA",1,1
2012,"29","ITUBERA",1,3
2012,"29","JACOBINA",3,9
2012,"29","JAGUARARI",1,2
2012,"29","JAGUARIPE",1,2
2012,"29","JEQUIE",7,26
2012,"29","JEREMOABO",1,2
2012,"29","JOAO DOURADO",1,2
2012,"29","JUAZEIRO",8,21
2012,"29","JUCURUCU",1,1
2012,"29","JUSSARI",1,1
2012,"29","LAJE",1,1
2012,"29","LAURO DE FREITAS",3,35
2012,"29","LIVRAMENTO DE NOSSA SENHORA",1,1
2012,"29","LUIS EDUARDO MAGALHAES",1,1
2012,"29","MADRE DE DEUS",1,5
2012,"29","MAIQUINIQUE",1,1
2012,"29","MANOEL VITORINO",2,2
2012,"29","MATA DE SAO JOAO",2,7
2012,"29","MEDEIROS NETO",1,5
2012,"29","MILAGRES",1,1
2012,"29","MONTE SANTO",1,2
2012,"29","MORRO DO CHAPEU",1,2
2012,"29","MUNIZ FERREIRA",1,1
2012,"29","MUTUIPE",1,2
2012,"29","NOVA FATIMA",1,1
2012,"29","NOVA SOURE",1,4
2012,"29","NOVA VICOSA",2,8
2012,"29","PAULO AFONSO",6,14
2012,"29","PIRAI DO NORTE",1,1
2012,"29","PIRITIBA",2,4
2012,"29","PLANALTO",1,2
2012,"29","PORTO SEGURO",9,28
2012,"29","PRADO",1,7
2012,"29","PRESIDENTE TANCREDO NEVES",3,4
2012,"29","QUIJINGUE",1,1
2012,"29","RAFAEL JAMBEIRO",1,2
2012,"29","REMANSO",2,3
2012,"29","RIACHAO DO JACUIPE",1,1
2012,"29","RIACHO DE SANTANA",1,1
2012,"29","RIBEIRAO DO LARGO",1,1
2012,"29","RIO REAL",3,6
2012,"29","SALVADOR",52,348
2012,"29","SANTA CRUZ CABRALIA",1,6
2012,"29","SANTA LUZIA",1,2
2012,"29","SANTA MARIA DA VITORIA",1,2
2012,"29","SANTO AMARO",2,5
2012,"29","SANTO ANTONIO DE JESUS",8,19
2012,"29","SANTO ESTEVAO",1,1
2012,"29","SAO FELIX",1,4
2012,"29","SAO FRANCISCO DO CONDE",4,8
2012,"29","SEBASTIAO LARANJEIRAS",1,2
2012,"29","SENHOR DO BONFIM",1,2
2012,"29","SIMOES FILHO",2,21
2012,"29","TAPEROA",2,3
2012,"29","TEIXEIRA DE FREITAS",4,23
2012,"29","TEOLANDIA",1,1
2012,"29","UIBAI",1,1
2012,"29","URANDI",1,2
2012,"29","URUCUCA",1,2
2012,"29","VALENCA",3,10
2012,"29","VARZEA NOVA",1,1
2012,"29","VERA CRUZ",4,5
2012,"29","VITORIA DA CONQUISTA",5,24
2012,"29","WENCESLAU GUIMARAES",1,2
2012,"29","XIQUEXIQUE",1,2
2012,"31","ABAETE",1,2
2012,"31","AGUAS FORMOSAS",1,2
2012,"31","AIMORES",1,2
2012,"31","ALTO RIO DOCE",1,1
2012,"31","ARACUAI",2,5
2012,"31","ARAGUARI",3,7
2012,"31","ARAPONGA",1,2
2012,"31","ARAXA",2,7
2012,"31","ARCOS",2,3
2012,"31","ARINOS",1,2
2012,"31","BANDEIRA",1,1
2012,"31","BARBACENA",2,4
2012,"31","BELO HORIZONTE",17,189
2012,"31","BELO ORIENTE",2,2
2012,"31","BETIM",8,49
2012,"31","BOCAIUVA",4,6
2012,"31","BOM SUCESSO",1,2
2012,"31","BRUMADINHO",2,5
2012,"31","BUENO BRANDAO",1,1
2012,"31","BURITIS",2,3
2012,"31","BURITIZEIRO",3,4
2012,"31","CACHOEIRA DE PAJEU",1,1
2012,"31","CAETE",1,2
2012,"31","CAMACHO",1,1
2012,"31","CAMPO BELO",1,3
2012,"31","CAPITAO ENEAS",1,1
2012,"31","CARAI",1,2
2012,"31","CARANGOLA",4,5
2012,"31","CARATINGA",1,3
2012,"31","CARLOS CHAGAS",1,3
2012,"31","CARMO DA MATA",1,2
2012,"31","CATAGUASES",1,1
2012,"31","CENTRAL DE MINAS",1,1
2012,"31","COLUNA",1,2
2012,"31","CONCEICAO DAS ALAGOAS",1,1
2012,"31","CONSELHEIRO PENA",1,2
2012,"31","CONTAGEM",11,54
2012,"31","CORINTO",1,1
2012,"31","COROMANDEL",1,1
2012,"31","CORONEL FABRICIANO",5,10
2012,"31","CRISOLITA",1,1
2012,"31","CURRAL DE DENTRO",1,1
2012,"31","CURVELO",1,6
2012,"31","DIONISIO",1,1
2012,"31","DIVINO",1,1
2012,"31","DIVINO DAS LARANJEIRAS",1,2
2012,"31","DIVINOPOLIS",4,12
2012,"31","DORES DO TURVO",1,1
2012,"31","ESPERA FELIZ",1,1
2012,"31","EXTREMA",2,4
2012,"31","FELIXLANDIA",1,3
2012,"31","FERVEDOURO",1,1
2012,"31","FORMIGA",1,3
2012,"31","FORMOSO",1,1
2012,"31","FREI INOCENCIO",1,2
2012,"31","GALILEIA",1,1
2012,"31","GOVERNADOR VALADARES",3,32
2012,"31","GRAO MOGOL",1,1
2012,"31","GUANHAES",1,2
2012,"31","GUAXUPE",2,5
2012,"31","IBIRITE",2,10
2012,"31","ICARAI DE MINAS",1,1
2012,"31","IGARAPE",2,7
2012,"31","INDIANOPOLIS",1,1
2012,"31","INHAPIM",1,2
2012,"31","IPATINGA",5,22
2012,"31","ITABIRA",2,12
2012,"31","ITABIRITO",1,2
2012,"31","ITACARAMBI",1,1
2012,"31","ITAIPE",1,2
2012,"31","ITAJUBA",1,4
2012,"31","ITAMBACURI",2,4
2012,"31","ITAPAGIPE",1,1
2012,"31","ITAU DE MINAS",1,2
2012,"31","ITAUNA",2,13
2012,"31","ITINGA",2,2
2012,"31","ITURAMA",3,3
2012,"31","JAIBA",3,7
2012,"31","JANAUBA",2,7
2012,"31","JANUARIA",2,4
2012,"31","JAPONVAR",1,2
2012,"31","JOAIMA",2,3
2012,"31","JOAO MONLEVADE",1,6
2012,"31","JOAO PINHEIRO",1,5
2012,"31","JOAQUIM FELICIO",1,1
2012,"31","JUIZ DE FORA",7,28
2012,"31","JURUAIA",2,2
2012,"31","LAGOA DA PRATA",1,3
2012,"31","LAGOA FORMOSA",1,1
2012,"31","MACHADO",1,2
2012,"31","MALACACHETA",1,3
2012,"31","MANHUACU",2,8
2012,"31","MANTENA",1,5
2012,"31","MARTINS SOARES",1,1
2012,"31","MATEUS LEME",1,4
2012,"31","MATIPO",2,2
2012,"31","MATOZINHOS",3,6
2012,"31","MIRADOURO",1,1
2012,"31","MONTES CLAROS",3,31
2012,"31","MORRO DA GARCA",1,1
2012,"31","MURIAE",1,2
2012,"31","MUZAMBINHO",1,1
2012,"31","NANUQUE",1,4
2012,"31","NEPOMUCENO",2,3
2012,"31","NOVA SERRANA",2,9
2012,"31","NOVO CRUZEIRO",1,2
2012,"31","NOVO ORIENTE DE MINAS",1,1
2012,"31","OLIVEIRA",1,1
2012,"31","OURO FINO",1,1
2012,"31","OURO PRETO",1,4
2012,"31","PADRE CARVALHO",1,1
2012,"31","PAI PEDRO",2,2
2012,"31","PAINEIRAS",1,1
2012,"31","PARA DE MINAS",1,5
2012,"31","PARACATU",1,9
2012,"31","PASSA QUATRO",1,1
2012,"31","PASSOS",3,4
2012,"31","PATOS DE MINAS",1,10
2012,"31","PATROCINIO",4,10
2012,"31","PECANHA",1,1
2012,"31","PEDRA BONITA",1,1
2012,"31","PEDRO LEOPOLDO",1,2
2012,"31","PERDIZES",1,3
2012,"31","PESCADOR",1,1
2012,"31","PIRANGUINHO",1,1
2012,"31","PIRAPORA",2,5
2012,"31","PITANGUI",1,3
2012,"31","PIUMHI",1,2
2012,"31","POCO FUNDO",1,1
2012,"31","POCOS DE CALDAS",3,8
2012,"31","POMPEU",2,3
2012,"31","PONTE NOVA",2,9
2012,"31","PRATA",2,4
2012,"31","PRUDENTE DE MORAIS",1,1
2012,"31","RIBEIRAO DAS NEVES",7,31
2012,"31","RIO CASCA",2,2
2012,"31","RIO PARANAIBA",1,1
2012,"31","RODEIRO",1,1
2012,"31","RUBELITA",1,1
2012,"31","SABARA",1,7
2012,"31","SABINOPOLIS",1,1
2012,"31","SALTO DA DIVISA",1,1
2012,"31","SANTA HELENA DE MINAS",1,1
2012,"31","SANTA LUZIA",2,8
2012,"31","SANTA VITORIA",1,2
2012,"31","SAO DOMINGOS DO PRATA",1,2
2012,"31","SAO FRANCISCO",1,2
2012,"31","SAO FRANCISCO DE SALES",2,2
2012,"31","SAO GONCALO DO PARA",1,3
2012,"31","SAO GOTARDO",2,3
2012,"31","SAO JOAO DA PONTE",1,2
2012,"31","SAO JOSE DA LAPA",1,1
2012,"31","SAO LOURENCO",1,4
2012,"31","SAO SEBASTIAO DA VARGEM ALEGRE",1,1
2012,"31","SAO SEBASTIAO DO PARAISO",2,3
2012,"31","SETE LAGOAS",6,26
2012,"31","SETUBINHA",1,1
2012,"31","TAIOBEIRAS",1,1
2012,"31","TEIXEIRAS",1,1
2012,"31","TEOFILO OTONI",3,8
2012,"31","TIMOTEO",1,6
2012,"31","TRES CORACOES",1,3
2012,"31","TRES MARIAS",1,3
2012,"31","UBERABA",4,19
2012,"31","UBERLANDIA",11,53
2012,"31","UNAI",1,3
2012,"31","VARGINHA",4,7
2012,"31","VARZEA DA PALMA",1,4
2012,"31","VESPASIANO",3,10
2012,"31","VICOSA",1,5
2012,"31","VISCONDE DO RIO BRANCO",1,1
2012,"32","AFONSO CLAUDIO",2,3
2012,"32","ANCHIETA",1,3
2012,"32","ARACRUZ",1,11
2012,"32","BAIXO GUANDU",3,9
2012,"32","BOM JESUS DO NORTE",2,2
2012,"32","BREJETUBA",2,3
2012,"32","CACHOEIRO DE ITAPEMIRIM",5,19
2012,"32","CARIACICA",14,47
2012,"32","CASTELO",1,2
2012,"32","COLATINA",3,17
2012,"32","GUARAPARI",2,13
2012,"32","IBATIBA",1,3
2012,"32","IBITIRAMA",1,2
2012,"32","ITAGUACU",1,2
2012,"32","ITARANA",1,1
2012,"32","JAGUARE",3,6
2012,"32","LINHARES",3,20
2012,"32","MARATAIZES",1,3
2012,"32","MARECHAL FLORIANO",2,2
2012,"32","MUQUI",1,2
2012,"32","NOVA VENECIA",4,7
2012,"32","PINHEIROS",1,4
2012,"32","PRESIDENTE KENNEDY",1,1
2012,"32","RIO BANANAL",2,3
2012,"32","SAO GABRIEL DA PALHA",1,5
2012,"32","SAO MATEUS",1,24
2012,"32","SERRA",16,91
2012,"32","VIANA",4,6
2012,"32","VILA PAVAO",1,2
2012,"32","VILA VALERIO",1,1
2012,"32","VILA VELHA",4,46
2012,"32","VITORIA",6,46
2012,"33","ANGRA DOS REIS",7,26
2012,"33","APERIBE",1,1
2012,"33","ARARUAMA",1,14
2012,"33","ARRAIAL DO CABO",1,2
2012,"33","BARRA DO PIRAI",1,3
2012,"33","BARRA MANSA",5,11
2012,"33","BELFORD ROXO",5,28
2012,"33","CABO FRIO",3,26
2012,"33","CACHOEIRAS DE MACACU",1,2
2012,"33","CAMPOS DOS GOYTACAZES",15,65
2012,"33","CANTAGALO",1,4
2012,"33","CARMO",1,1
2012,"33","CASIMIRO DE ABREU",2,3
2012,"33","CONCEICAO DE MACABU",2,3
2012,"33","DUQUE DE CAXIAS",6,59
2012,"33","ITABORAI",3,19
2012,"33","ITAGUAI",2,11
2012,"33","ITATIAIA",1,3
2012,"33","JAPERI",4,13
2012,"33","MACAE",6,25
2012,"33","MAGE",3,17
2012,"33","MANGARATIBA",3,7
2012,"33","MARICA",3,7
2012,"33","MESQUITA",2,9
2012,"33","NITEROI",3,24
2012,"33","NOVA FRIBURGO",3,6
2012,"33","NOVA IGUACU",8,67
2012,"33","PARACAMBI",1,3
2012,"33","PARAIBA DO SUL",1,1
2012,"33","PARATY",2,7
2012,"33","PETROPOLIS",2,9
2012,"33","PINHEIRAL",1,1
2012,"33","PORCIUNCULA",1,2
2012,"33","QUEIMADOS",1,11
2012,"33","RESENDE",1,9
2012,"33","RIO BONITO",1,2
2012,"33","RIO CLARO",1,4
2012,"33","RIO DAS OSTRAS",2,13
2012,"33","RIO DE JANEIRO",53,285
2012,"33","SANTO ANTONIO DE PADUA",2,3
2012,"33","SAO FRANCISCO DE ITABAPOANA",2,5
2012,"33","SAO GONCALO",6,60
2012,"33","SAO JOAO DA BARRA",2,6
2012,"33","SAO JOAO DE MERITI",5,22
2012,"33","SAO PEDRO DA ALDEIA",4,9
2012,"33","SAPUCAIA",2,2
2012,"33","SEROPEDICA",2,5
2012,"33","TERESOPOLIS",1,6
2012,"33","TRAJANO DE MORAES",1,1
2012,"33","TRES RIOS",1,3
2012,"33","VALENCA",2,2
2012,"33","VASSOURAS",1,2
2012,"33","VOLTA REDONDA",5,19
2012,"35","AGUAI",1,2
2012,"35","AGUDOS",1,1
2012,"35","AMERICANA",3,6
2012,"35","AMERICO BRASILIENSE",2,4
2012,"35","AMPARO",1,5
2012,"35","ANHEMBI",2,3
2012,"35","APARECIDA",2,3
2012,"35","ARACATUBA",1,7
2012,"35","ARARAQUARA",2,8
2012,"35","AREIOPOLIS",1,1
2012,"35","ASSIS",1,3
2012,"35","ATIBAIA",2,5
2012,"35","AURIFLAMA",1,1
2012,"35","BARBOSA",1,1
2012,"35","BARIRI",1,1
2012,"35","BARRETOS",4,11
2012,"35","BARRINHA",1,3
2012,"35","BARUERI",1,8
2012,"35","BAURU",4,18
2012,"35","BIRIGUI",2,3
2012,"35","BOITUVA",1,2
2012,"35","BOTUCATU",1,5
2012,"35","BRAGANCA PAULISTA",1,4
2012,"35","CACAPAVA",1,5
2012,"35","CAIEIRAS",1,1
2012,"35","CAJAMAR",1,5
2012,"35","CAMPINAS",16,59
2012,"35","CAPAO BONITO",1,4
2012,"35","CAPIVARI",1,3
2012,"35","CARAPICUIBA",3,17
2012,"35","CASTILHO",2,3
2012,"35","CATANDUVA",1,2
2012,"35","CHAVANTES",1,1
2012,"35","CLEMENTINA",1,2
2012,"35","COLINA",1,1
2012,"35","CONCHAL",1,2
2012,"35","COSMOPOLIS",1,4
2012,"35","COTIA",2,10
2012,"35","CRISTAIS PAULISTA",1,1
2012,"35","CRUZEIRO",1,4
2012,"35","DESCALVADO",2,2
2012,"35","DIADEMA",2,13
2012,"35","DOIS CORREGOS",1,1
2012,"35","EMBU DAS ARTES",4,12
2012,"35","EMBUGUACU",3,4
2012,"35","ENGENHEIRO COELHO",1,1
2012,"35","FERRAZ DE VASCONCELOS",2,5
2012,"35","FLORIDA PAULISTA",1,1
2012,"35","FRANCA",4,11
2012,"35","FRANCISCO MORATO",5,8
2012,"35","FRANCO DA ROCHA",1,5
2012,"35","GARCA",1,1
2012,"35","GUARATINGUETA",2,8
2012,"35","GUARUJA",1,13
2012,"35","GUARULHOS",15,47
2012,"35","HERCULANDIA",2,2
2012,"35","HORTOLANDIA",1,13
2012,"35","IBITINGA",2,4
2012,"35","IBIUNA",1,1
2012,"35","IGARATA",1,1
2012,"35","IGUAPE",2,2
2012,"35","ILHA COMPRIDA",1,2
2012,"35","ILHABELA",1,3
2012,"35","INDAIATUBA",1,4
2012,"35","IPERO",1,1
2012,"35","ITAJOBI",1,1
2012,"35","ITAPECERICA DA SERRA",5,21
2012,"35","ITAPETININGA",3,10
2012,"35","ITAPEVA",3,4
2012,"35","ITAPEVI",4,13
2012,"35","ITAPIRA",1,2
2012,"35","ITAPOLIS",4,5
2012,"35","ITAQUAQUECETUBA",6,22
2012,"35","ITARARE",1,3
2012,"35","ITATIBA",5,8
2012,"35","ITUPEVA",1,3
2012,"35","JABOTICABAL",1,5
2012,"35","JACAREI",4,13
2012,"35","JALES",2,2
2012,"35","JANDIRA",1,4
2012,"35","JUNDIAI",4,12
2012,"35","JUNQUEIROPOLIS",1,2
2012,"35","JUQUIA",1,1
2012,"35","LARANJAL PAULISTA",1,2
2012,"35","LEME",1,4
2012,"35","LIMEIRA",1,6
2012,"35","LINS",2,6
2012,"35","LORENA",1,4
2012,"35","MAIRINQUE",2,5
2012,"35","MAIRIPORA",5,7
2012,"35","MARILIA",2,7
2012,"35","MATAO",2,2
2012,"35","MAUA",2,8
2012,"35","MIGUELOPOLIS",1,3
2012,"35","MIRACATU",1,2
2012,"35","MIRANDOPOLIS",1,2
2012,"35","MIRASSOL",1,2
2012,"35","MOCOCA",1,3
2012,"35","MOGI DAS CRUZES",10,19
2012,"35","MONGAGUA",1,2
2012,"35","MONTE MOR",3,4
2012,"35","MORRO AGUDO",1,1
2012,"35","NANTES",1,1
2012,"35","NEVES PAULISTA",1,2
2012,"35","NOVO HORIZONTE",1,1
2012,"35","OLIMPIA",1,2
2012,"35","ORIENTE",1,2
2012,"35","OSASCO",3,22
2012,"35","OURINHOS",1,3
2012,"35","OURO VERDE",1,1
2012,"35","PALMITAL",1,1
2012,"35","PARAGUACU PAULISTA",1,3
2012,"35","PEDREGULHO",1,1
2012,"35","PERUIBE",3,3
2012,"35","PIEDADE",2,2
2012,"35","PILAR DO SUL",1,2
2012,"35","PINDAMONHANGABA",2,8
2012,"35","PIQUETE",1,1
2012,"35","PIRACICABA",5,20
2012,"35","PIRAPORA DO BOM JESUS",1,1
2012,"35","PIRASSUNUNGA",2,4
2012,"35","PITANGUEIRAS",1,2
2012,"35","POLONI",1,1
2012,"35","PONTAL",2,3
2012,"35","PORTO FERREIRA",2,3
2012,"35","POTIM",1,1
2012,"35","PRADOPOLIS",1,2
2012,"35","PRAIA GRANDE",1,8
2012,"35","PRESIDENTE PRUDENTE",4,21
2012,"35","PROMISSAO",2,2
2012,"35","QUEIROZ",1,1
2012,"35","RANCHARIA",1,2
2012,"35","REGISTRO",2,3
